node_id,level1,level2,level3,leaf_id,layer_id,flow,node_name,layer_name
146,1,1,141,NA,5,8.27636e-4,ASV_00147,UK1
146,4,525,NA,NA,6,1.10214e-4,ASV_00147,UK2
147,6,175,NA,NA,1,2.13721e-4,ASV_00148,IT1
147,2,37,NA,NA,2,6.16463e-4,ASV_00148,IT2
147,1,2,13,5,3,1.57679e-5,ASV_00148,IT3
147,5,34,NA,NA,4,4.63371e-4,ASV_00148,FI1
147,1,1,325,NA,5,6.57964e-4,ASV_00148,UK1
147,4,107,NA,NA,6,2.27046e-4,ASV_00148,UK2
147,3,106,NA,NA,7,3.85903e-4,ASV_00148,SE1
148,5,33,NA,NA,4,4.64981e-4,ASV_00149,FI1
148,1,1,377,NA,5,5.93933e-4,ASV_00149,UK1
148,4,443,NA,NA,6,1.3528e-4,ASV_00149,UK2
148,3,87,NA,NA,7,4.05751e-4,ASV_00149,SE1
149,6,232,NA,NA,1,1.81612e-4,ASV_00150,IT1
149,2,211,NA,NA,2,4.16782e-4,ASV_00150,IT2
149,1,2,2,9,3,4.71442e-5,ASV_00150,IT3
150,2,463,NA,NA,2,2.4613e-4,ASV_00151,IT2
150,1,2,5,19,3,1.73257e-5,ASV_00151,IT3
150,5,86,NA,NA,4,3.81709e-4,ASV_00151,FI1
150,1,1,243,NA,5,7.40815e-4,ASV_00151,UK1
150,4,150,NA,NA,6,2.11057e-4,ASV_00151,UK2
150,3,304,NA,NA,7,2.44323e-4,ASV_00151,SE1
151,6,151,NA,NA,1,2.32591e-4,ASV_00152,IT1
151,2,114,NA,NA,2,4.96881e-4,ASV_00152,IT2
151,5,268,NA,NA,4,1.95081e-4,ASV_00152,FI1
151,1,1,55,NA,5,9.34935e-4,ASV_00152,UK1
151,4,160,NA,NA,6,2.08575e-4,ASV_00152,UK2
151,3,190,NA,NA,7,3.10529e-4,ASV_00152,SE1
152,2,85,NA,NA,2,5.27602e-4,ASV_00153,IT2
152,1,2,2,17,3,3.59745e-5,ASV_00153,IT3
152,1,1,228,NA,5,7.50448e-4,ASV_00153,UK1
152,4,560,NA,NA,6,9.87939e-5,ASV_00153,UK2
153,6,245,NA,NA,1,1.70503e-4,ASV_00154,IT1
153,2,484,NA,NA,2,2.29575e-4,ASV_00154,IT2
153,1,1,92,NA,5,8.98834e-4,ASV_00154,UK1
154,6,270,NA,NA,1,1.52027e-4,ASV_00155,IT1
154,2,59,NA,NA,2,5.6851e-4,ASV_00155,IT2
154,1,2,5,18,3,1.74019e-5,ASV_00155,IT3
154,5,255,NA,NA,4,2.15125e-4,ASV_00155,FI1
154,1,1,284,NA,5,6.98785e-4,ASV_00155,UK1
154,4,581,NA,NA,6,9.07987e-5,ASV_00155,UK2
154,3,346,NA,NA,7,2.16879e-4,ASV_00155,SE1
155,6,158,NA,NA,1,2.30401e-4,ASV_00156,IT1
155,2,516,NA,NA,2,2.01505e-4,ASV_00156,IT2
155,5,153,NA,NA,4,3.22576e-4,ASV_00156,FI1
155,1,1,307,NA,5,6.75283e-4,ASV_00156,UK1
155,4,300,NA,NA,6,1.67032e-4,ASV_00156,UK2
155,3,310,NA,NA,7,2.42102e-4,ASV_00156,SE1
156,6,159,NA,NA,1,2.28441e-4,ASV_00157,IT1
156,2,193,NA,NA,2,4.30079e-4,ASV_00157,IT2
156,1,2,4,18,3,1.6346e-5,ASV_00157,IT3
156,5,287,NA,NA,4,1.69803e-4,ASV_00157,FI1
156,1,1,38,NA,5,9.59707e-4,ASV_00157,UK1
156,4,89,NA,NA,6,2.37987e-4,ASV_00157,UK2
156,3,349,NA,NA,7,2.14031e-4,ASV_00157,SE1
157,2,527,NA,NA,2,1.90447e-4,ASV_00158,IT2
157,5,1,NA,NA,4,5.66332e-4,ASV_00158,FI1
157,1,1,280,NA,5,7.01357e-4,ASV_00158,UK1
157,4,542,NA,NA,6,1.06925e-4,ASV_00158,UK2
158,6,29,NA,NA,1,3.34659e-4,ASV_00159,IT1
158,2,17,NA,NA,2,6.73457e-4,ASV_00159,IT2
158,1,2,7,7,3,3.56764e-5,ASV_00159,IT3
158,1,1,106,NA,5,8.73167e-4,ASV_00159,UK1
158,4,6,NA,NA,6,3.4758e-4,ASV_00159,UK2
158,3,435,NA,NA,7,1.23756e-4,ASV_00159,SE1
159,6,11,NA,NA,1,3.8205e-4,ASV_00160,IT1
159,2,15,NA,NA,2,6.79179e-4,ASV_00160,IT2
159,1,2,7,8,3,3.19839e-5,ASV_00160,IT3
159,5,98,NA,NA,4,3.73299e-4,ASV_00160,FI1
159,1,1,82,NA,5,9.07232e-4,ASV_00160,UK1
159,4,99,NA,NA,6,2.31306e-4,ASV_00160,UK2
159,3,5,NA,NA,7,6.53573e-4,ASV_00160,SE1
160,2,377,NA,NA,2,3.06139e-4,ASV_00161,IT2
160,5,180,NA,NA,4,2.95526e-4,ASV_00161,FI1
160,1,1,345,NA,5,6.2852e-4,ASV_00161,UK1
160,4,254,NA,NA,6,1.7783e-4,ASV_00161,UK2
160,3,277,NA,NA,7,2.67617e-4,ASV_00161,SE1
161,6,73,NA,NA,1,2.79718e-4,ASV_00162,IT1
161,2,23,NA,NA,2,6.60681e-4,ASV_00162,IT2
161,1,2,3,20,3,1.63476e-5,ASV_00162,IT3
161,1,1,18,NA,5,0.00101132,ASV_00162,UK1
161,4,225,NA,NA,6,1.84625e-4,ASV_00162,UK2
162,6,302,NA,NA,1,1.05447e-4,ASV_00163,IT1
162,2,8,NA,NA,2,7.56305e-4,ASV_00163,IT2
162,1,2,1,32,3,2.61348e-5,ASV_00163,IT3
162,5,174,NA,NA,4,2.98845e-4,ASV_00163,FI1
162,1,1,131,NA,5,8.34684e-4,ASV_00163,UK1
162,4,510,NA,NA,6,1.14193e-4,ASV_00163,UK2
162,3,209,NA,NA,7,3.02461e-4,ASV_00163,SE1
163,2,504,NA,NA,2,2.13621e-4,ASV_00164,IT2
163,5,235,NA,NA,4,2.35041e-4,ASV_00164,FI1
163,1,1,343,NA,5,6.39235e-4,ASV_00164,UK1
163,4,153,NA,NA,6,2.10591e-4,ASV_00164,UK2
163,3,317,NA,NA,7,2.38921e-4,ASV_00164,SE1
164,6,277,NA,NA,1,1.43266e-4,ASV_00165,IT1
164,2,104,NA,NA,2,5.1071e-4,ASV_00165,IT2
164,1,1,46,NA,5,9.46838e-4,ASV_00165,UK1
164,4,80,NA,NA,6,2.42852e-4,ASV_00165,UK2
164,3,253,NA,NA,7,2.81094e-4,ASV_00165,SE1
165,6,112,NA,NA,1,2.54732e-4,ASV_00166,IT1
165,2,339,NA,NA,2,3.31229e-4,ASV_00166,IT2
165,5,172,NA,NA,4,2.99881e-4,ASV_00166,FI1
165,1,1,327,NA,5,6.57946e-4,ASV_00166,UK1
165,4,20,NA,NA,6,2.918e-4,ASV_00166,UK2
165,3,69,NA,NA,7,4.2841e-4,ASV_00166,SE1
166,2,205,NA,NA,2,4.18814e-4,ASV_00167,IT2
166,1,1,172,NA,5,7.95642e-4,ASV_00167,UK1
166,4,403,NA,NA,6,1.43988e-4,ASV_00167,UK2
166,3,27,NA,NA,7,5.20147e-4,ASV_00167,SE1
167,6,63,NA,NA,1,2.92617e-4,ASV_00168,IT1
167,2,358,NA,NA,2,3.19229e-4,ASV_00168,IT2
167,5,307,NA,NA,4,1.53825e-4,ASV_00168,FI1
167,1,1,244,NA,5,7.40766e-4,ASV_00168,UK1
167,4,514,NA,NA,6,1.1317e-4,ASV_00168,UK2
168,6,249,NA,NA,1,1.6823e-4,ASV_00169,IT1
168,2,389,NA,NA,2,3.00718e-4,ASV_00169,IT2
168,1,2,10,5,3,2.6598e-5,ASV_00169,IT3
168,1,1,122,NA,5,8.46717e-4,ASV_00169,UK1
168,4,194,NA,NA,6,1.94562e-4,ASV_00169,UK2
169,2,438,NA,NA,2,2.63975e-4,ASV_00170,IT2
169,1,2,9,5,3,3.43921e-5,ASV_00170,IT3
169,1,1,372,NA,5,6.0368e-4,ASV_00170,UK1
169,4,291,NA,NA,6,1.6888e-4,ASV_00170,UK2
169,3,145,NA,NA,7,3.46606e-4,ASV_00170,SE1
170,6,103,NA,NA,1,2.63487e-4,ASV_00171,IT1
170,2,101,NA,NA,2,5.14815e-4,ASV_00171,IT2
170,1,2,1,14,3,4.86296e-5,ASV_00171,IT3
170,5,105,NA,NA,4,3.67846e-4,ASV_00171,FI1
170,1,1,128,NA,5,8.39128e-4,ASV_00171,UK1
170,4,629,NA,NA,6,5.02018e-5,ASV_00171,UK2
170,3,328,NA,NA,7,2.29209e-4,ASV_00171,SE1
171,2,408,NA,NA,2,2.90809e-4,ASV_00172,IT2
171,5,247,NA,NA,4,2.2403e-4,ASV_00172,FI1
171,1,1,265,NA,5,7.21266e-4,ASV_00172,UK1
171,4,580,NA,NA,6,9.10479e-5,ASV_00172,UK2
171,3,181,NA,NA,7,3.20285e-4,ASV_00172,SE1
172,2,505,NA,NA,2,2.13109e-4,ASV_00173,IT2
172,1,1,441,NA,5,5.00359e-4,ASV_00173,UK1
172,4,366,NA,NA,6,1.52158e-4,ASV_00173,UK2
173,5,80,NA,NA,4,3.86944e-4,ASV_00174,FI1
173,1,1,36,NA,5,9.64375e-4,ASV_00174,UK1
173,4,327,NA,NA,6,1.61305e-4,ASV_00174,UK2
173,3,117,NA,NA,7,3.76186e-4,ASV_00174,SE1
174,6,22,NA,NA,1,3.56275e-4,ASV_00176,IT1
174,2,146,NA,NA,2,4.65134e-4,ASV_00176,IT2
174,1,2,7,9,3,2.90153e-5,ASV_00176,IT3
174,1,1,139,NA,5,8.29912e-4,ASV_00176,UK1
174,4,408,NA,NA,6,1.43203e-4,ASV_00176,UK2
175,6,141,NA,NA,1,2.39998e-4,ASV_00177,IT1
175,2,207,NA,NA,2,4.17979e-4,ASV_00177,IT2
175,1,2,4,1,3,7.15127e-5,ASV_00177,IT3
175,5,149,NA,NA,4,3.2894e-4,ASV_00177,FI1
175,1,1,61,NA,5,9.27799e-4,ASV_00177,UK1
175,4,2,NA,NA,6,3.9698e-4,ASV_00177,UK2
175,3,454,NA,NA,7,8.91249e-5,ASV_00177,SE1
176,6,237,NA,NA,1,1.76013e-4,ASV_00178,IT1
176,2,109,NA,NA,2,5.02766e-4,ASV_00178,IT2
177,6,161,NA,NA,1,2.26245e-4,ASV_00179,IT1
177,2,430,NA,NA,2,2.72115e-4,ASV_00179,IT2
177,1,2,3,11,3,3.61658e-5,ASV_00179,IT3
177,4,508,NA,NA,6,1.14563e-4,ASV_00179,UK2
177,3,36,NA,NA,7,4.88796e-4,ASV_00179,SE1
178,5,282,NA,NA,4,1.72255e-4,ASV_00180,FI1
178,1,1,437,NA,5,5.10183e-4,ASV_00180,UK1
178,4,596,NA,NA,6,8.2255e-5,ASV_00180,UK2
178,3,67,NA,NA,7,4.30442e-4,ASV_00180,SE1
179,2,386,NA,NA,2,3.01654e-4,ASV_00181,IT2
179,5,270,NA,NA,4,1.91653e-4,ASV_00181,FI1
179,1,1,479,NA,5,3.55858e-4,ASV_00181,UK1
179,4,227,NA,NA,6,1.84021e-4,ASV_00181,UK2
179,3,146,NA,NA,7,3.46598e-4,ASV_00181,SE1
180,6,156,NA,NA,1,2.31448e-4,ASV_00182,IT1
180,2,106,NA,NA,2,5.08624e-4,ASV_00182,IT2
180,5,323,NA,NA,4,1.15891e-4,ASV_00182,FI1
180,1,1,73,NA,5,9.12071e-4,ASV_00182,UK1
180,4,188,NA,NA,6,1.97997e-4,ASV_00182,UK2
180,3,10,NA,NA,7,6.00888e-4,ASV_00182,SE1
181,6,123,NA,NA,1,2.486e-4,ASV_00183,IT1
181,2,305,NA,NA,2,3.50112e-4,ASV_00183,IT2
181,1,2,6,15,3,2.15026e-5,ASV_00183,IT3
181,1,1,477,NA,5,3.7905e-4,ASV_00183,UK1
181,4,602,NA,NA,6,7.83691e-5,ASV_00183,UK2
182,6,185,NA,NA,1,2.08883e-4,ASV_00184,IT1
182,2,382,NA,NA,2,3.02625e-4,ASV_00184,IT2
182,1,2,5,16,3,2.02826e-5,ASV_00184,IT3
182,1,1,361,NA,5,6.17864e-4,ASV_00184,UK1
182,4,151,NA,NA,6,2.10896e-4,ASV_00184,UK2
183,6,74,NA,NA,1,2.79574e-4,ASV_00185,IT1
183,2,133,NA,NA,2,4.77576e-4,ASV_00185,IT2
183,1,2,4,10,3,3.63375e-5,ASV_00185,IT3
183,5,188,NA,NA,4,2.88389e-4,ASV_00185,FI1
183,1,1,162,NA,5,8.02826e-4,ASV_00185,UK1
183,4,390,NA,NA,6,1.46843e-4,ASV_00185,UK2
183,3,76,NA,NA,7,4.18678e-4,ASV_00185,SE1
184,6,172,NA,NA,1,2.15125e-4,ASV_00186,IT1
184,2,354,NA,NA,2,3.20402e-4,ASV_00186,IT2
184,1,2,2,27,3,2.56839e-5,ASV_00186,IT3
184,1,1,165,NA,5,7.99349e-4,ASV_00186,UK1
184,4,163,NA,NA,6,2.08184e-4,ASV_00186,UK2
184,3,321,NA,NA,7,2.32212e-4,ASV_00186,SE1
185,6,69,NA,NA,1,2.80981e-4,ASV_00187,IT1
185,2,185,NA,NA,2,4.36546e-4,ASV_00187,IT2
185,1,2,6,9,3,3.52184e-5,ASV_00187,IT3
185,5,164,NA,NA,4,3.11179e-4,ASV_00187,FI1
185,1,1,346,NA,5,6.25144e-4,ASV_00187,UK1
185,4,541,NA,NA,6,1.06952e-4,ASV_00187,UK2
185,3,360,NA,NA,7,2.01675e-4,ASV_00187,SE1
186,6,100,NA,NA,1,2.66427e-4,ASV_00188,IT1
186,2,232,NA,NA,2,4.06445e-4,ASV_00188,IT2
186,1,2,1,33,3,1.94509e-5,ASV_00188,IT3
186,5,197,NA,NA,4,2.78607e-4,ASV_00188,FI1
186,1,1,458,NA,5,4.54332e-4,ASV_00188,UK1
186,4,10,NA,NA,6,3.27229e-4,ASV_00188,UK2
187,2,471,NA,NA,2,2.38123e-4,ASV_00189,IT2
187,1,1,221,NA,5,7.55266e-4,ASV_00189,UK1
187,4,278,NA,NA,6,1.72043e-4,ASV_00189,UK2
188,5,215,NA,NA,4,2.61994e-4,ASV_00190,FI1
188,1,1,224,NA,5,7.52601e-4,ASV_00190,UK1
188,4,521,NA,NA,6,1.11026e-4,ASV_00190,UK2
189,6,105,NA,NA,1,2.61047e-4,ASV_00191,IT1
189,2,448,NA,NA,2,2.56631e-4,ASV_00191,IT2
189,1,1,114,NA,5,8.6041e-4,ASV_00191,UK1
189,4,455,NA,NA,6,1.33018e-4,ASV_00191,UK2
189,3,295,NA,NA,7,2.54284e-4,ASV_00191,SE1
190,6,59,NA,NA,1,2.97591e-4,ASV_00192,IT1
190,2,537,NA,NA,2,1.8044e-4,ASV_00192,IT2
191,2,388,NA,NA,2,3.00875e-4,ASV_00193,IT2
191,1,1,184,NA,5,7.83812e-4,ASV_00193,UK1
191,4,346,NA,NA,6,1.58008e-4,ASV_00193,UK2
191,3,395,NA,NA,7,1.76142e-4,ASV_00193,SE1
192,2,82,NA,NA,2,5.30845e-4,ASV_00194,IT2
192,4,535,NA,NA,6,1.07712e-4,ASV_00194,UK2
193,6,145,NA,NA,1,2.3824e-4,ASV_00195,IT1
193,2,189,NA,NA,2,4.34481e-4,ASV_00195,IT2
194,6,231,NA,NA,1,1.81632e-4,ASV_00196,IT1
194,2,441,NA,NA,2,2.62174e-4,ASV_00196,IT2
194,1,2,2,24,3,2.90016e-5,ASV_00196,IT3
194,5,43,NA,NA,4,4.41968e-4,ASV_00196,FI1
194,1,1,183,NA,5,7.85364e-4,ASV_00196,UK1
194,4,313,NA,NA,6,1.64594e-4,ASV_00196,UK2
194,3,324,NA,NA,7,2.30537e-4,ASV_00196,SE1
195,6,169,NA,NA,1,2.16754e-4,ASV_00197,IT1
195,2,316,NA,NA,2,3.44042e-4,ASV_00197,IT2
195,1,2,6,12,3,2.75554e-5,ASV_00197,IT3
195,5,231,NA,NA,4,2.41002e-4,ASV_00197,FI1
195,1,1,271,NA,5,7.15659e-4,ASV_00197,UK1
195,4,277,NA,NA,6,1.7205e-4,ASV_00197,UK2
195,3,143,NA,NA,7,3.50065e-4,ASV_00197,SE1
196,6,110,NA,NA,1,2.55718e-4,ASV_00198,IT1
196,2,474,NA,NA,2,2.36298e-4,ASV_00198,IT2
196,1,2,3,12,3,3.42177e-5,ASV_00198,IT3
196,1,1,249,NA,5,7.34234e-4,ASV_00198,UK1
196,4,597,NA,NA,6,8.15568e-5,ASV_00198,UK2
196,3,17,NA,NA,7,5.64846e-4,ASV_00198,SE1
197,6,147,NA,NA,1,2.37306e-4,ASV_00199,IT1
197,2,199,NA,NA,2,4.21764e-4,ASV_00199,IT2
197,1,1,205,NA,5,7.66502e-4,ASV_00199,UK1
198,6,28,NA,NA,1,3.35806e-4,ASV_00200,IT1
198,2,179,NA,NA,2,4.43667e-4,ASV_00200,IT2
198,1,2,1,5,3,6.27303e-5,ASV_00200,IT3
198,5,49,NA,NA,4,4.30117e-4,ASV_00200,FI1
198,1,1,53,NA,5,9.39033e-4,ASV_00200,UK1
198,4,146,NA,NA,6,2.12771e-4,ASV_00200,UK2
198,3,306,NA,NA,7,2.4358e-4,ASV_00200,SE1
199,5,209,NA,NA,4,2.65608e-4,ASV_00201,FI1
199,4,534,NA,NA,6,1.07715e-4,ASV_00201,UK2
199,3,121,NA,NA,7,3.70307e-4,ASV_00201,SE1
200,6,135,NA,NA,1,2.43568e-4,ASV_00202,IT1
200,2,331,NA,NA,2,3.36906e-4,ASV_00202,IT2
200,1,2,2,32,3,1.56739e-5,ASV_00202,IT3
200,1,1,257,NA,5,7.26404e-4,ASV_00202,UK1
200,4,324,NA,NA,6,1.61943e-4,ASV_00202,UK2
201,6,194,NA,NA,1,2.04625e-4,ASV_00203,IT1
201,2,309,NA,NA,2,3.46758e-4,ASV_00203,IT2
201,1,2,14,3,3,1.30393e-5,ASV_00203,IT3
201,1,1,254,NA,5,7.29043e-4,ASV_00203,UK1
201,4,515,NA,NA,6,1.12763e-4,ASV_00203,UK2
202,5,295,NA,NA,4,1.65046e-4,ASV_00204,FI1
202,4,427,NA,NA,6,1.38081e-4,ASV_00204,UK2
202,3,240,NA,NA,7,2.87862e-4,ASV_00204,SE1
203,6,221,NA,NA,1,1.85741e-4,ASV_00205,IT1
203,2,417,NA,NA,2,2.83308e-4,ASV_00205,IT2
203,1,1,388,NA,5,5.86491e-4,ASV_00205,UK1
203,4,369,NA,NA,6,1.51597e-4,ASV_00205,UK2
203,3,199,NA,NA,7,3.06642e-4,ASV_00205,SE1
204,6,155,NA,NA,1,2.31636e-4,ASV_00206,IT1
204,2,499,NA,NA,2,2.20534e-4,ASV_00206,IT2
204,5,75,NA,NA,4,3.93554e-4,ASV_00206,FI1
204,1,1,375,NA,5,5.99248e-4,ASV_00206,UK1
204,4,276,NA,NA,6,1.72378e-4,ASV_00206,UK2
205,1,1,189,NA,5,7.80598e-4,ASV_00207,UK1
206,2,42,NA,NA,2,5.9927e-4,ASV_00208,IT2
206,1,1,176,NA,5,7.93347e-4,ASV_00208,UK1
207,4,358,NA,NA,6,1.53868e-4,ASV_00209,UK2
208,2,444,NA,NA,2,2.60584e-4,ASV_00210,IT2
208,5,143,NA,NA,4,3.34616e-4,ASV_00210,FI1
208,1,1,123,NA,5,8.44926e-4,ASV_00210,UK1
208,4,168,NA,NA,6,2.05933e-4,ASV_00210,UK2
208,3,385,NA,NA,7,1.83839e-4,ASV_00210,SE1
209,2,464,NA,NA,2,2.44421e-4,ASV_00211,IT2
209,1,2,13,1,3,3.4368e-5,ASV_00211,IT3
209,5,72,NA,NA,4,3.95194e-4,ASV_00211,FI1
209,4,506,NA,NA,6,1.14697e-4,ASV_00211,UK2
209,3,37,NA,NA,7,4.88776e-4,ASV_00211,SE1
210,2,52,NA,NA,2,5.79806e-4,ASV_00212,IT2
210,1,1,385,NA,5,5.87659e-4,ASV_00212,UK1
210,4,233,NA,NA,6,1.83033e-4,ASV_00212,UK2
211,6,269,NA,NA,1,1.53511e-4,ASV_00213,IT1
211,2,21,NA,NA,2,6.6334e-4,ASV_00213,IT2
211,1,1,144,NA,5,8.22326e-4,ASV_00213,UK1
211,4,529,NA,NA,6,1.09004e-4,ASV_00213,UK2
212,2,495,NA,NA,2,2.23625e-4,ASV_00214,IT2
212,1,2,4,4,3,5.44332e-5,ASV_00214,IT3
212,1,1,465,NA,5,4.31889e-4,ASV_00214,UK1
212,4,544,NA,NA,6,1.06127e-4,ASV_00214,UK2
213,1,2,3,6,3,5.19184e-5,ASV_00215,IT3
213,1,1,29,NA,5,9.78273e-4,ASV_00215,UK1
213,4,147,NA,NA,6,2.11455e-4,ASV_00215,UK2
214,6,216,NA,NA,1,1.88472e-4,ASV_00216,IT1
214,2,352,NA,NA,2,3.22444e-4,ASV_00216,IT2
214,1,1,161,NA,5,8.03967e-4,ASV_00216,UK1
215,1,1,476,NA,5,3.86316e-4,ASV_00217,UK1
215,4,66,NA,NA,6,2.52733e-4,ASV_00217,UK2
215,3,48,NA,NA,7,4.69068e-4,ASV_00217,SE1
216,6,251,NA,NA,1,1.66543e-4,ASV_00218,IT1
216,2,73,NA,NA,2,5.38132e-4,ASV_00218,IT2
216,1,2,6,6,3,3.94811e-5,ASV_00218,IT3
216,5,102,NA,NA,4,3.7127e-4,ASV_00218,FI1
216,1,1,315,NA,5,6.67625e-4,ASV_00218,UK1
216,4,285,NA,NA,6,1.69857e-4,ASV_00218,UK2
216,3,194,NA,NA,7,3.09677e-4,ASV_00218,SE1
217,2,269,NA,NA,2,3.75465e-4,ASV_00219,IT2
217,5,271,NA,NA,4,1.91372e-4,ASV_00219,FI1
217,1,1,42,NA,5,9.53447e-4,ASV_00219,UK1
217,4,386,NA,NA,6,1.48142e-4,ASV_00219,UK2
217,3,457,NA,NA,7,7.78718e-5,ASV_00219,SE1
218,6,282,NA,NA,1,1.36589e-4,ASV_00221,IT1
218,2,476,NA,NA,2,2.35264e-4,ASV_00221,IT2
218,1,2,3,17,3,2.27659e-5,ASV_00221,IT3
218,1,1,31,NA,5,9.76013e-4,ASV_00221,UK1
218,4,175,NA,NA,6,2.03902e-4,ASV_00221,UK2
219,6,171,NA,NA,1,2.15519e-4,ASV_00222,IT1
219,1,1,217,NA,5,7.58081e-4,ASV_00222,UK1
220,5,234,NA,NA,4,2.38696e-4,ASV_00223,FI1
220,1,1,462,NA,5,4.4108e-4,ASV_00223,UK1
220,4,548,NA,NA,6,1.04242e-4,ASV_00223,UK2
220,3,53,NA,NA,7,4.58323e-4,ASV_00223,SE1
221,5,291,NA,NA,4,1.67353e-4,ASV_00224,FI1
221,1,1,274,NA,5,7.11375e-4,ASV_00224,UK1
221,4,303,NA,NA,6,1.66286e-4,ASV_00224,UK2
221,3,343,NA,NA,7,2.18738e-4,ASV_00224,SE1
222,6,205,NA,NA,1,1.98755e-4,ASV_00225,IT1
222,1,1,211,NA,5,7.63072e-4,ASV_00225,UK1
223,6,250,NA,NA,1,1.66705e-4,ASV_00226,IT1
223,2,271,NA,NA,2,3.74724e-4,ASV_00226,IT2
223,4,259,NA,NA,6,1.77083e-4,ASV_00226,UK2
224,6,25,NA,NA,1,3.42099e-4,ASV_00227,IT1
224,2,458,NA,NA,2,2.49967e-4,ASV_00227,IT2
224,1,2,6,8,3,3.66179e-5,ASV_00227,IT3
224,1,1,255,NA,5,7.28618e-4,ASV_00227,UK1
224,4,7,NA,NA,6,3.46841e-4,ASV_00227,UK2
225,2,489,NA,NA,2,2.27534e-4,ASV_00228,IT2
225,4,73,NA,NA,6,2.45682e-4,ASV_00228,UK2
226,2,142,NA,NA,2,4.67899e-4,ASV_00229,IT2
226,1,1,28,NA,5,9.79027e-4,ASV_00229,UK1
226,4,412,NA,NA,6,1.42223e-4,ASV_00229,UK2
227,6,98,NA,NA,1,2.67373e-4,ASV_00230,IT1
227,2,294,NA,NA,2,3.56114e-4,ASV_00230,IT2
227,1,1,402,NA,5,5.6997e-4,ASV_00230,UK1
227,4,604,NA,NA,6,7.80092e-5,ASV_00230,UK2
228,2,395,NA,NA,2,2.97614e-4,ASV_00231,IT2
228,5,15,NA,NA,4,5.09375e-4,ASV_00231,FI1
228,1,1,311,NA,5,6.72393e-4,ASV_00231,UK1
228,4,14,NA,NA,6,3.17081e-4,ASV_00231,UK2
228,3,32,NA,NA,7,5.05884e-4,ASV_00231,SE1
229,6,101,NA,NA,1,2.65708e-4,ASV_00232,IT1
229,2,310,NA,NA,2,3.45964e-4,ASV_00232,IT2
229,1,2,6,2,3,5.66383e-5,ASV_00232,IT3
229,5,216,NA,NA,4,2.61574e-4,ASV_00232,FI1
229,1,1,84,NA,5,9.04379e-4,ASV_00232,UK1
229,4,127,NA,NA,6,2.1772e-4,ASV_00232,UK2
229,3,337,NA,NA,7,2.21549e-4,ASV_00232,SE1
230,6,85,NA,NA,1,2.75013e-4,ASV_00233,IT1
230,2,376,NA,NA,2,3.07514e-4,ASV_00233,IT2
230,1,2,3,1,3,6.92152e-5,ASV_00233,IT3
230,5,325,NA,NA,4,1.11413e-4,ASV_00233,FI1
230,1,1,328,NA,5,6.56482e-4,ASV_00233,UK1
230,4,185,NA,NA,6,1.98689e-4,ASV_00233,UK2
230,3,100,NA,NA,7,3.93907e-4,ASV_00233,SE1
231,2,300,NA,NA,2,3.5331e-4,ASV_00235,IT2
231,5,257,NA,NA,4,2.13385e-4,ASV_00235,FI1
231,1,1,116,NA,5,8.58087e-4,ASV_00235,UK1
231,4,352,NA,NA,6,1.5684e-4,ASV_00235,UK2
231,3,4,NA,NA,7,6.77802e-4,ASV_00235,SE1
232,1,1,469,NA,5,4.14869e-4,ASV_00236,UK1
232,4,462,NA,NA,6,1.31179e-4,ASV_00236,UK2
232,3,178,NA,NA,7,3.22327e-4,ASV_00236,SE1
233,2,551,NA,NA,2,1.51883e-4,ASV_00237,IT2
233,3,402,NA,NA,7,1.71419e-4,ASV_00237,SE1
234,6,189,NA,NA,1,2.07892e-4,ASV_00238,IT1
234,2,190,NA,NA,2,4.33386e-4,ASV_00238,IT2
234,1,2,2,13,3,4.45745e-5,ASV_00238,IT3
234,1,1,250,NA,5,7.33786e-4,ASV_00238,UK1
234,4,539,NA,NA,6,1.07255e-4,ASV_00238,UK2
235,2,222,NA,NA,2,4.10236e-4,ASV_00239,IT2
235,1,1,140,NA,5,8.28126e-4,ASV_00239,UK1
235,4,132,NA,NA,6,2.16931e-4,ASV_00239,UK2
236,2,461,NA,NA,2,2.46652e-4,ASV_00240,IT2
236,5,116,NA,NA,4,3.61781e-4,ASV_00240,FI1
236,1,1,366,NA,5,6.10711e-4,ASV_00240,UK1
236,4,302,NA,NA,6,1.66618e-4,ASV_00240,UK2
236,3,226,NA,NA,7,2.93403e-4,ASV_00240,SE1
237,5,79,NA,NA,4,3.89894e-4,ASV_00241,FI1
237,1,1,191,NA,5,7.79781e-4,ASV_00241,UK1
237,4,482,NA,NA,6,1.22081e-4,ASV_00241,UK2
237,3,383,NA,NA,7,1.84425e-4,ASV_00241,SE1
238,2,362,NA,NA,2,3.17928e-4,ASV_00242,IT2
238,1,2,2,25,3,2.88969e-5,ASV_00242,IT3
238,5,22,NA,NA,4,4.92623e-4,ASV_00242,FI1
238,1,1,7,NA,5,0.00105777,ASV_00242,UK1
238,4,561,NA,NA,6,9.86614e-5,ASV_00242,UK2
238,3,30,NA,NA,7,5.09218e-4,ASV_00242,SE1
239,6,243,NA,NA,1,1.71496e-4,ASV_00243,IT1
239,2,160,NA,NA,2,4.5612e-4,ASV_00243,IT2
239,5,242,NA,NA,4,2.27616e-4,ASV_00243,FI1
239,1,1,126,NA,5,8.41314e-4,ASV_00243,UK1
239,4,502,NA,NA,6,1.15227e-4,ASV_00243,UK2
239,3,355,NA,NA,7,2.06813e-4,ASV_00243,SE1
